time_hrs,th_0_889_cm,th_1_778_cm,th_2_667_cm,th_3_556_cm,th_4_445_cm,th_5_334_cm,th_6_223_cm,th_7_112_cm,th_8_001_cm,th_8_89_cm,th_9_779_cm,th_10_668_cm,th_11_557_cm,th_12_446_cm,th_13_335_cm,th_14_224_cm,th_15_113_cm,th_16_002_cm,th_16_891_cm,th_17_78_cm,th_18_669_cm,th_19_558_cm,th_20_447_cm,th_21_336_cm,th_22_225_cm,th_23_114_cm,th_24_003_cm,th_24_892_cm,th_25_781_cm,th_26_67_cm,th_27_559_cm,th_28_448_cm
737199.634953704,28.6375,30.79,32.43,33.5575,33.865,33.7625,33.865,33.66,32.9425,32.225,30.995,29.97,28.535,26.485,24.025,21.2575,19.6175,19.0025,18.695,18.1825,17.875,18.08,17.9775,17.7725,17.67,17.875,17.67,17.7725,17.3625,17.67,17.26,17.5675
737199.63505787,28.535,30.79,32.3275,33.5575,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.0725,28.535,26.485,24.025,21.2575,19.6175,19.0025,18.695,18.1825,17.875,18.08,17.9775,17.7725,17.67,17.875,17.67,17.7725,17.3625,17.67,17.26,17.67
737199.635162037,28.535,30.8925,32.225,33.455,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.0725,28.6375,26.5875,24.025,21.2575,19.72,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.67,17.875,17.67,17.7725,17.3625,17.67,17.26,17.67
737199.635266204,28.535,30.79,32.225,33.455,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.0725,28.6375,26.485,23.9225,21.2575,19.6175,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.67,17.875,17.67,17.7725,17.465,17.7725,17.465,17.7725
737199.635358796,28.535,30.79,32.225,33.455,33.865,33.7625,33.9561111111111,33.66,32.9425,32.225,31.0975,30.0725,28.6375,26.485,23.9225,21.2575,19.6175,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7611111111111,17.875,17.7611111111111,17.8636111111111,17.465,17.7725,17.465,17.8636111111111
737199.63537037,28.535,30.79,32.225,33.455,33.865,33.7625,33.9675,33.66,32.9425,32.225,31.0975,30.0725,28.6375,26.485,23.9225,21.2575,19.6175,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.875,17.7725,17.875,17.465,17.7725,17.465,17.875
737199.635474537,28.535,30.79,32.225,33.455,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.175,28.8425,26.485,23.9225,21.36,19.6175,19.105,18.7975,18.285,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.875
737199.63556713,28.535,30.79,32.225,33.5575,33.7625,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.175,28.8425,26.485,23.9225,21.6675,19.72,19.105,18.7975,18.285,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.875
737199.635671296,28.535,30.79,32.225,33.455,33.7625,33.7625,33.9675,33.66,32.9425,32.225,31.0975,30.175,28.74,26.485,24.1275,21.6675,19.72,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.875
737199.635775463,28.535,30.79,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.0725,28.8425,26.5875,24.23,22.0775,19.72,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.67,17.875,17.465,17.875,17.465,17.875
737199.63587963,28.535,30.79,32.225,33.455,33.865,33.7625,33.865,33.66,32.9425,32.3275,31.0975,30.175,29.0475,26.69,24.23,21.975,19.72,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.875
737199.635983796,28.535,30.79,32.225,33.5575,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.2775,28.8425,26.69,24.3325,21.8725,19.8225,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.875,17.7725,17.875,17.465,17.7725,17.465,17.875
737199.636087963,28.6375,30.79,32.225,33.455,33.865,33.7625,33.865,33.66,32.9425,32.3275,31.0975,30.175,28.74,26.69,24.3325,21.77,19.8225,19.105,18.695,18.1825,17.875,18.08,17.9775,17.7725,17.7725,17.875,17.67,17.875,17.465,17.7725,17.465,17.7725
737199.636180556,28.6375,30.79,32.225,33.455,33.865,33.7625,33.865,33.5575,32.9425,32.225,31.0975,30.175,28.74,26.69,24.3325,21.975,19.925,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.875,17.67,17.875,17.465,17.7725,17.465,17.7725
737199.636284722,28.6375,30.79,32.3275,33.455,33.865,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.175,28.74,26.69,24.435,21.975,19.8225,19.105,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.7725
737199.636388889,28.6375,30.79,32.5325,33.455,33.865,33.7625,33.865,33.66,33.045,32.225,31.0975,30.175,28.74,26.69,24.3325,21.8725,19.72,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.875,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.636493055,28.6375,30.8925,32.5325,33.455,33.865,33.7625,33.865,33.66,33.045,32.225,31.0975,30.175,28.945,26.69,24.3325,21.6675,19.72,19.0025,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.7725
737199.636597222,28.6375,30.79,32.43,33.5575,33.7625,33.7625,33.865,33.66,33.045,32.225,31.0975,30.175,29.0475,26.9975,24.3325,21.8725,19.8225,19.0025,18.695,18.1825,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.5675,17.875,17.465,17.875
737199.636701389,28.6375,30.8925,32.43,33.5575,33.7625,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.175,28.945,26.7925,24.23,21.975,19.925,19.105,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.875,17.9775,17.7725,17.875,17.5675,17.875,17.465,17.875
737199.636793982,28.6375,30.8925,32.43,33.5575,33.7625,33.7625,33.865,33.66,33.045,32.225,31.0975,30.175,28.8425,26.69,24.23,21.8725,19.8225,19.105,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.9775,17.5675,17.875,17.465,17.875
737199.636898148,28.74,30.8925,32.3275,33.5575,33.7625,33.7625,33.865,33.5575,32.9425,32.225,31.0975,30.175,28.8425,26.69,24.23,21.975,19.925,19.2075,18.7975,18.285,18.08,18.1825,18.08,17.875,17.875,17.9775,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.637002315,28.74,30.8925,32.3275,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.225,31.0975,30.2775,28.8425,26.5875,24.23,21.8725,20.0275,19.31,18.9,18.285,18.08,18.1825,18.08,17.875,17.875,18.08,17.7725,17.9775,17.5675,17.875,17.465,17.875
737199.637106481,28.74,30.8925,32.225,33.5575,33.7625,33.7625,33.865,33.66,33.045,32.225,31.0975,30.2775,28.945,26.5875,24.1275,21.8725,20.0275,19.31,19.0025,18.49,18.1825,18.285,18.08,17.875,17.875,17.9775,17.7725,17.9775,17.5675,17.875,17.465,17.875
737199.637210648,28.74,30.8925,32.3275,33.5575,33.865,33.7625,33.865,33.66,33.045,32.225,31.0975,30.2775,28.8425,26.7925,24.23,21.77,19.925,19.31,18.9,18.3875,18.08,18.1825,18.08,17.875,17.875,17.9775,17.7725,17.875,17.5675,17.875,17.465,17.875
737199.637314815,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,33.045,32.225,31.0975,30.2775,28.945,26.7925,24.23,21.77,19.8225,19.2075,18.9,18.3875,18.08,18.1825,18.08,17.875,17.875,17.9775,17.7725,17.9775,17.5675,17.875,17.465,17.7725
737199.637407407,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.9675,33.66,33.045,32.3275,31.0975,30.2775,28.8425,26.69,24.23,21.6675,19.8225,19.2075,18.9,18.3875,18.08,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.875,17.465,17.875
737199.637511574,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,33.045,32.3275,31.2,30.2775,28.8425,26.69,24.23,21.6675,19.8225,19.105,18.7975,18.285,18.08,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.637615741,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,33.045,32.3275,31.2,30.2775,28.945,26.69,24.1275,21.6675,19.72,19.105,18.7975,18.285,17.9775,18.1825,17.9775,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.637719907,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,33.045,32.3275,31.2,30.38,28.945,26.69,24.1275,21.6675,19.72,19.105,18.7975,18.285,17.9775,18.08,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.637824074,28.74,30.8925,32.1225,33.455,33.865,33.7625,33.865,33.66,33.045,32.3275,31.0975,30.2775,28.945,26.69,24.1275,21.6675,19.72,19.2075,18.7975,18.1825,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.637928241,28.74,30.8925,32.1225,33.3525,33.7625,33.7625,33.865,33.66,33.045,32.3275,31.2,30.38,29.0475,26.69,24.1275,21.6675,19.72,19.2075,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638020833,28.74,30.8925,32.1225,33.3525,33.865,33.7625,33.865,33.66,33.045,32.43,31.2,30.38,29.0475,26.69,24.1275,21.565,19.72,19.105,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638125,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,33.045,32.3275,31.0975,30.38,29.15,26.69,24.1275,21.6675,19.72,19.105,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638229167,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,33.045,32.3275,30.995,30.38,29.15,26.7925,24.23,21.6675,19.72,19.105,18.7975,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638333333,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,33.045,32.3275,30.995,30.4825,29.15,26.895,24.23,21.6675,19.6175,19.105,18.695,18.285,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.6384375,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,33.045,32.3275,30.995,30.38,29.15,26.895,24.3325,21.77,19.72,19.105,18.695,18.1825,17.9775,18.1825,17.9775,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638460648,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,33.045,32.3275,30.9722222222222,30.4027777777778,29.15,26.9405555555556,24.3325,21.7927777777778,19.6972222222222,19.105,18.695,18.1825,17.9775,18.1597222222222,17.9775,17.8522222222222,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638541667,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,33.045,32.3275,30.8925,30.4825,29.15,27.1,24.3325,21.8725,19.6175,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.638634259,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,32.9425,32.3275,30.79,30.4825,29.15,27.1,24.435,21.975,19.8225,19.0025,18.695,18.1825,17.9775,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.638738426,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.5575,32.9425,32.3275,30.79,30.4825,29.15,26.9975,24.5375,22.0775,19.925,19.105,18.695,18.1825,17.9775,18.08,17.9775,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.638842593,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.3275,30.995,30.38,29.0475,26.9975,24.5375,22.18,19.925,19.105,18.7975,18.1825,17.9775,18.1825,17.9775,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.638946759,28.74,30.79,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.3275,30.79,30.38,29.15,27.1,24.64,22.2825,20.0275,19.2075,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.639050926,28.74,30.79,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.225,30.79,30.38,29.15,27.1,24.7425,22.2825,20.0275,19.2075,18.7975,18.1825,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.639155093,28.74,30.79,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.84,32.225,30.6875,30.38,29.15,27.1,24.7425,22.2825,20.0275,19.2075,18.7975,18.285,17.9775,18.08,17.9775,17.7725,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.3625,17.7725
737199.639247685,28.74,30.8925,32.1225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.3275,30.79,30.4825,29.2525,27.1,24.7425,22.2825,20.13,19.31,18.9,18.285,18.08,18.1825,18.08,17.875,17.7725,17.9775,17.7725,17.875,17.465,17.7725,17.465,17.7725
737199.639351852,28.74,30.8925,32.1225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.3275,31.0975,30.4825,29.2525,27.1,24.7425,22.2825,20.13,19.31,18.9,18.285,18.08,18.1825,18.08,17.875,17.875,17.9775,17.7725,17.875,17.5675,17.875,17.465,17.7725
737199.639456019,28.74,30.8925,32.225,33.3525,33.66,33.7625,33.865,33.66,32.9425,32.3275,31.0975,30.585,29.2525,27.1,24.64,22.2825,20.13,19.31,18.9,18.285,18.08,18.1825,18.08,17.875,17.875,17.9775,17.7725,17.875,17.5675,17.875,17.465,17.875
737199.639560185,28.74,30.8925,32.1225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.3275,31.0975,30.585,29.2525,26.9975,24.5375,22.18,20.0275,19.31,18.9,18.3875,18.08,18.285,18.08,17.875,17.875,18.08,17.875,17.875,17.5675,17.875,17.5675,17.875
737199.639664352,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.0975,30.585,29.2525,26.9975,24.64,22.18,20.0275,19.31,18.9,18.285,18.08,18.1825,18.08,17.875,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.639768519,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.0975,30.585,29.2525,27.1,24.5375,22.0775,20.0275,19.31,18.9,18.3875,18.08,18.285,18.1825,17.875,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.639861111,28.74,30.8925,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,30.995,30.585,29.355,27.1,24.64,22.0775,20.0275,19.31,18.9,18.285,18.08,18.285,18.08,17.9775,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.639965278,28.74,30.79,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.2,30.585,29.2525,27.1,24.64,22.0775,20.0275,19.31,18.9,18.3875,18.08,18.285,18.1825,17.9775,17.875,18.08,17.875,17.9775,17.5675,17.9775,17.5675,17.875
737199.640069444,28.74,30.79,32.3275,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.2,30.585,29.2525,27.1,24.7425,22.18,20.2325,19.4125,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.9775,18.08,17.875,17.9775,17.5675,17.9775,17.5675,17.9775
737199.640173611,28.6375,30.8925,32.3275,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.2,30.4825,29.15,27.1,24.7425,22.2825,20.2325,19.4125,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.9775,18.08,17.875,17.9775,17.5675,17.9775,17.5675,17.875
737199.640277778,28.74,30.8925,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.3275,31.2,30.4825,29.15,27.1,24.7425,22.2825,20.13,19.31,18.9,18.3875,18.08,18.1825,18.1825,17.9775,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.640381944,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.2,30.38,29.15,27.1,24.7425,22.2825,20.2325,19.31,18.9,18.3875,18.08,18.1825,18.08,17.875,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.640474537,28.74,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.3025,30.4825,29.2525,27.1,24.7425,22.385,20.13,19.4125,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.640578704,28.6375,30.8925,32.225,33.455,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.3025,30.4825,29.2525,27.2025,24.7425,22.385,20.2325,19.4125,19.0025,18.3875,18.08,18.285,18.08,17.9775,17.875,18.08,17.875,17.9775,17.5675,17.875,17.5675,17.875
737199.64068287,28.74,30.8925,32.225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.3025,30.4825,29.2525,27.2025,24.845,22.385,20.2325,19.4125,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.875,18.08,17.875,17.9775,17.67,17.9775,17.5675,17.9775
737199.640787037,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.9675,33.66,32.9425,32.43,31.405,30.4825,29.2525,27.2025,24.845,22.385,20.335,19.4125,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.875,18.08,17.875,17.9775,17.67,17.9775,17.5675,17.9775
737199.640891204,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,32.9425,32.43,31.405,30.4825,29.2525,27.2025,24.845,22.385,20.2325,19.515,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.875,18.08,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.64099537,28.74,30.79,32.02,33.3525,33.66,33.7625,33.9675,33.66,32.9425,32.43,31.405,30.4825,29.355,27.2025,24.845,22.385,20.335,19.515,19.0025,18.3875,18.1825,18.285,18.1825,17.9775,17.9775,18.08,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.641087963,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,33.045,32.5325,31.405,30.4825,29.2525,27.2025,24.845,22.385,20.335,19.515,19.105,18.49,18.1825,18.285,18.1825,17.9775,17.9775,18.08,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.64119213,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.865,33.66,33.045,32.5325,31.405,30.585,29.2525,27.1,24.7425,22.385,20.335,19.515,19.105,18.49,18.1825,18.285,18.1825,17.9775,17.9775,18.1825,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.641296296,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.9675,33.66,33.045,32.5325,31.405,30.585,29.2525,27.1,24.7425,22.385,20.335,19.515,19.105,18.49,18.1825,18.285,18.1825,17.9775,17.9775,18.1825,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.641400463,28.74,30.79,32.1225,33.3525,33.7625,33.7625,33.9675,33.66,33.045,32.635,31.405,30.4825,29.15,26.9975,24.7425,22.385,20.2325,19.515,19.105,18.49,18.285,18.285,18.1825,17.9775,17.9775,18.08,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.64150463,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.865,33.66,33.045,32.5325,31.5075,30.585,29.2525,26.9975,24.7425,22.385,20.2325,19.515,19.105,18.49,18.285,18.3875,18.1825,17.9775,17.9775,18.08,17.875,18.08,17.67,17.9775,17.5675,17.9775
737199.6415625,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9219444444444,33.66,33.045,32.5325,31.5075,30.585,29.3094444444444,26.9975,24.7425,22.385,20.2894444444444,19.515,19.105,18.49,18.285,18.3875,18.1825,17.9775,17.9775,18.1369444444444,17.9319444444444,18.08,17.67,17.9775,17.6244444444444,17.9775
737199.641608796,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9675,33.66,33.045,32.5325,31.5075,30.585,29.355,26.9975,24.7425,22.385,20.335,19.515,19.105,18.49,18.285,18.3875,18.1825,17.9775,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,17.9775
737199.641701389,28.74,30.79,32.1225,33.25,33.66,33.7625,33.9675,33.66,33.045,32.43,31.405,30.585,29.355,26.9975,24.7425,22.385,20.335,19.515,19.105,18.49,18.285,18.3875,18.1825,17.9775,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,17.9775
737199.641805556,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9675,33.5575,32.9425,32.3275,31.405,30.585,29.4575,27.1,24.7425,22.385,20.335,19.515,19.105,18.49,18.285,18.3875,18.285,18.08,17.9775,18.1825,17.875,18.08,17.67,17.9775,17.67,17.9775
737199.641909722,28.74,30.79,32.1225,33.25,33.66,33.7625,33.9675,33.66,33.045,32.3275,31.405,30.6875,29.355,27.1,24.7425,22.385,20.2325,19.515,19.105,18.49,18.285,18.3875,18.1825,17.9775,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,17.9775
737199.642013889,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9675,33.66,32.9425,32.3275,31.405,30.6875,29.4575,27.1,24.7425,22.2825,20.335,19.515,19.105,18.49,18.285,18.3875,18.285,17.9775,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.5675,17.9775
737199.642118056,28.74,30.79,32.02,33.3525,33.66,33.7625,33.9675,33.66,32.9425,32.225,31.405,30.6875,29.4575,27.1,24.7425,22.385,20.745,19.925,19.105,18.49,18.285,18.3875,18.285,18.08,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,17.9775
737199.642222222,28.74,30.79,32.1225,33.25,33.66,33.7625,33.865,33.66,32.9425,32.225,31.5075,30.6875,29.355,27.1,24.64,22.385,20.54,19.72,19.2075,18.49,18.285,18.3875,18.285,18.08,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,18.08
737199.642314815,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.865,33.66,32.9425,32.225,31.5075,30.6875,29.4575,27.1,24.7425,22.59,20.8475,19.72,19.2075,18.49,18.285,18.3875,18.285,18.08,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,18.08
737199.642418982,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9675,33.66,32.9425,32.225,31.5075,30.6875,29.4575,27.2025,24.845,22.795,20.95,19.72,19.2075,18.5925,18.285,18.3875,18.285,18.08,17.9775,18.1825,17.9775,18.08,17.67,17.9775,17.67,17.9775
737199.642523148,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.9675,33.66,32.9425,32.3275,31.5075,30.6875,29.4575,27.2025,24.9475,23,21.155,19.925,19.2075,18.5925,18.285,18.49,18.285,18.08,18.08,18.1825,17.9775,18.08,17.7725,18.08,17.67,18.08
737199.642627315,28.74,30.79,32.225,33.25,33.66,33.7625,33.9675,33.66,32.84,32.3275,31.405,30.79,29.4575,27.2025,24.845,22.795,20.8475,19.8225,19.31,18.5925,18.285,18.49,18.285,18.08,18.08,18.285,18.08,18.1825,17.7725,18.08,17.67,18.08
737199.642731481,28.74,30.79,32.225,33.25,33.66,33.7625,33.9675,33.66,32.9425,32.3275,31.5075,30.79,29.56,27.2025,24.845,22.6925,20.745,19.8225,19.31,18.5925,18.285,18.49,18.3875,18.1825,18.08,18.285,18.08,18.1825,17.7725,18.08,17.7725,18.08
737199.642835648,28.74,30.79,32.225,33.3525,33.66,33.7625,33.9675,33.5575,32.9425,32.3275,31.5075,30.8925,29.6625,27.305,24.845,22.6925,20.6425,19.72,19.2075,18.695,18.3875,18.49,18.3875,18.1825,18.08,18.285,18.08,18.1825,17.7725,18.1825,17.7725,18.1825
737199.642928241,28.74,30.8925,32.225,33.3525,33.66,33.7625,33.9675,33.455,32.9425,32.43,31.61,30.8925,29.6625,27.4075,24.845,22.59,20.6425,19.72,19.4125,18.695,18.49,18.5925,18.3875,18.1825,18.1825,18.285,18.08,18.285,17.875,18.1825,17.7725,18.1825
737199.643032407,28.74,30.8925,32.225,33.3525,33.66,33.7625,33.9675,33.455,32.9425,32.43,31.5075,30.8925,29.6625,27.51,24.845,22.59,20.6425,19.8225,19.4125,18.7975,18.49,18.5925,18.3875,18.1825,18.1825,18.3875,18.1825,18.285,17.875,18.1825,17.875,18.1825
737199.643136574,28.74,30.8925,32.225,33.3525,33.66,33.7625,33.865,33.455,32.84,32.43,31.61,30.8925,29.6625,27.51,24.9475,22.59,20.6425,19.8225,19.4125,18.7975,18.49,18.5925,18.49,18.285,18.1825,18.3875,18.1825,18.285,17.875,18.1825,17.875,18.1825
737199.643240741,28.74,30.8925,32.225,33.3525,33.66,33.7625,33.865,33.455,32.9425,32.5325,31.61,30.8925,29.6625,27.6125,24.9475,22.59,20.6425,19.925,19.4125,18.7975,18.49,18.695,18.49,18.285,18.285,18.3875,18.1825,18.285,17.9775,18.285,17.875,18.3875
737199.643344907,28.74,30.8925,32.1225,33.3525,33.66,33.7625,33.865,33.455,32.84,32.43,31.61,30.79,29.6625,27.6125,24.9475,22.4875,20.54,19.8225,19.4125,18.7975,18.49,18.5925,18.49,18.285,18.285,18.3875,18.1825,18.285,17.9775,18.285,17.875,18.285
737199.643449074,28.74,30.8925,32.1225,33.3525,33.66,33.7625,33.865,33.3525,32.84,32.5325,31.61,30.79,29.6625,27.6125,24.9475,22.4875,20.54,19.72,19.31,18.7975,18.49,18.5925,18.49,18.285,18.1825,18.3875,18.1825,18.285,17.9775,18.285,17.875,18.285
737199.643541667,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.865,33.3525,32.635,32.5325,31.7125,30.8925,29.6625,27.6125,24.9475,22.4875,20.54,19.8225,19.4125,18.7975,18.49,18.5925,18.49,18.285,18.1825,18.3875,18.1825,18.285,17.875,18.285,17.875,18.285
737199.643645833,28.74,30.79,32.1225,33.3525,33.66,33.7625,33.865,33.3525,32.635,32.5325,31.7125,30.995,29.765,27.92,25.05,22.59,20.54,19.8225,19.4125,18.7975,18.49,18.5925,18.49,18.285,18.1825,18.3875,18.1825,18.285,17.9775,18.285,17.9775,18.3875
737199.64375,28.74,30.79,32.225,33.25,33.66,33.7625,33.865,33.455,32.7375,32.5325,31.7125,30.995,29.97,28.2275,25.1525,22.59,20.54,19.72,19.4125,18.7975,18.49,18.5925,18.49,18.285,18.1825,18.3875,18.1825,18.285,17.875,18.285,17.875,18.3875
