time_hrs,th_0_889_cm,th_1_778_cm,th_2_667_cm,th_3_556_cm,th_4_445_cm,th_5_334_cm,th_6_223_cm,th_7_112_cm,th_8_001_cm,th_8_89_cm,th_9_779_cm,th_10_668_cm,th_11_557_cm,th_12_446_cm,th_13_335_cm,th_14_224_cm,th_15_113_cm,th_16_002_cm,th_16_891_cm,th_17_78_cm,th_18_669_cm,th_19_558_cm,th_20_447_cm,th_21_336_cm,th_22_225_cm,th_23_114_cm,th_24_003_cm,th_24_892_cm,th_25_781_cm,th_26_67_cm,th_27_559_cm,th_28_448_cm
737199.134502315,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,36.0175,35.6075,35.505,35.095,34.9925,35.095,34.5825,34.07,33.5575,33.1475,32.7375,32.3275,31.5075,31.0975,31.2,30.995,30.79,30.6875,30.8925,30.4825,30.585,30.0725,30.38,29.8675,30.175
737199.134606482,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,34.89,35.095,34.685,34.07,33.5575,33.1475,32.84,32.3275,31.5075,31.2,31.405,31.3025,31.0975,30.79,30.8925,30.6875,30.79,30.2775,30.4825,30.0725,30.4825
737199.134699074,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,36.0175,35.6075,35.505,35.095,34.89,35.095,34.5825,34.07,33.5575,33.1475,32.84,32.3275,31.5075,31.3025,31.61,31.405,31.2,30.995,31.0975,30.8925,30.995,30.585,30.8925,30.38,30.79
737199.134803241,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,36.0175,35.6075,35.505,35.095,34.9925,35.095,34.685,34.07,33.5575,33.045,32.84,32.3275,31.5075,31.3025,31.61,31.5075,31.3025,30.995,31.2,30.995,30.995,30.6875,30.8925,30.4825,30.995
737199.134907407,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,36.0175,35.6075,35.505,35.095,35.095,35.095,34.5825,34.07,33.5575,33.045,32.84,32.3275,31.5075,31.405,31.7125,31.61,31.405,31.0975,31.3025,31.2,31.2,30.79,31.0975,30.6875,31.0975
737199.135011574,34.275,34.9925,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.7375,32.43,31.61,31.405,31.9175,31.7125,31.5075,31.3025,31.61,31.3025,31.5075,31.0975,31.405,30.995,31.405
737199.135115741,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.7375,32.3275,31.61,31.405,31.815,31.7125,31.5075,31.2,31.5075,31.3025,31.405,30.995,31.3025,30.8925,31.405
737199.135219907,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.7375,32.3275,31.61,31.3025,31.5075,31.405,31.2,31.0975,31.2,30.995,31.0975,30.6875,30.995,30.585,30.995
737199.1353125,34.275,35.095,35.505,36.12,36.12,36.0175,36.2225,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.84,32.3275,31.61,31.0975,31.0975,30.995,30.79,30.8925,30.8925,30.585,30.6875,30.2775,30.4825,30.175,30.585
737199.135416667,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.84,32.3275,31.61,30.995,30.79,30.585,30.4825,30.6875,30.585,30.2775,30.38,29.8675,30.0725,29.765,30.0725
737199.135520833,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.84,32.225,31.5075,30.79,30.585,30.38,30.2775,30.4825,30.2775,29.8675,29.97,29.56,29.6625,29.355,29.6625
737199.135625,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.5825,34.07,33.5575,33.045,32.84,32.225,31.405,30.79,30.585,30.38,30.2775,30.2775,30.2775,29.8675,29.97,29.56,29.765,29.4575,29.6625
737199.135729167,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.4025,35.095,35.095,35.095,34.685,34.07,33.5575,33.045,32.7375,32.225,31.405,30.79,30.79,30.585,30.38,30.38,30.4825,30.175,30.2775,29.8675,30.0725,29.6625,29.97
737199.135833333,34.3775,35.095,35.505,36.12,36.12,36.0175,36.2225,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.5575,33.1475,32.84,32.225,31.405,31.0975,31.405,31.0975,30.8925,30.8925,30.995,30.79,30.8925,30.4825,30.8925,30.38,30.79
737199.135925926,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.66,33.25,32.84,32.225,31.5075,31.5075,32.1225,31.815,31.7125,31.7125,31.61,31.61,31.61,31.405,31.815,31.2,31.7125
737199.136030093,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.4025,35.095,35.095,35.095,34.685,34.07,33.5575,33.25,32.84,32.3275,31.5075,31.5075,32.02,31.815,31.7125,31.5075,31.61,31.5075,31.61,31.3025,31.5075,31.0975,31.61
737199.136134259,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.4025,35.095,35.095,35.095,34.685,34.07,33.66,33.25,32.9425,32.3275,31.61,31.5075,31.9175,31.815,31.7125,31.405,31.7125,31.5075,31.61,31.3025,31.5075,31.0975,31.61
737199.136238426,34.275,34.9925,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.4025,35.095,35.095,34.9925,34.5825,34.07,33.66,33.25,32.84,32.3275,31.61,31.405,31.7125,31.61,31.405,31.3025,31.405,31.3025,31.3025,30.8925,31.2,30.79,31.3025
737199.136261574,34.275,35.0152777777778,35.505,36.12,36.12,36.0175,36.1427777777778,35.915,35.6075,35.4252777777778,35.095,35.095,35.0152777777778,34.6052777777778,34.07,33.66,33.2272222222222,32.84,32.3275,31.61,31.3822222222222,31.6441666666667,31.5416666666667,31.3366666666667,31.2569444444444,31.3366666666667,31.1886111111111,31.2113888888889,30.8013888888889,31.0861111111111,30.6988888888889,31.1886111111111
737199.136342593,34.275,35.095,35.505,36.12,36.12,36.0175,36.2225,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.66,33.1475,32.84,32.3275,31.61,31.3025,31.405,31.3025,31.0975,31.0975,31.0975,30.79,30.8925,30.4825,30.6875,30.38,30.79
737199.136446759,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.66,33.1475,32.84,32.3275,31.61,31.2,31.2,31.0975,30.8925,30.8925,30.79,30.4825,30.585,30.0725,30.2775,29.97,30.2775
737199.136539352,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.07,33.66,33.1475,32.84,32.3275,31.61,31.0975,31.2,30.79,30.4825,30.585,30.38,30.0725,30.175,29.6625,29.765,29.4575,29.6625
737199.136643518,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.1725,33.66,33.25,32.84,32.3275,31.61,30.995,30.6875,30.38,30.175,30.0725,30.0725,29.765,29.765,29.2525,29.4575,29.15,29.355
737199.136747685,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,36.0175,35.6075,35.505,35.095,35.095,35.095,34.685,34.1725,33.66,33.25,32.84,32.3275,31.5075,30.8925,30.4825,30.2775,30.0725,29.97,29.97,29.56,29.6625,29.15,29.355,29.0475,29.15
737199.136851852,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.1725,33.66,33.25,32.84,32.225,31.5075,30.79,30.4825,30.2775,30.0725,29.8675,29.97,29.6625,29.765,29.2525,29.4575,29.0475,29.2525
737199.136956019,34.3775,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.1725,33.66,33.25,32.84,32.3275,31.405,30.8925,30.8925,30.585,30.4825,30.175,30.2775,30.0725,30.175,29.765,29.97,29.56,29.8675
737199.137060185,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.1725,33.66,33.25,32.84,32.3275,31.5075,31.2,31.7125,31.405,31.2,30.995,31.0975,30.8925,30.995,30.585,30.79,30.2775,30.6875
737199.137152778,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.685,34.1725,33.66,33.25,32.84,32.3275,31.5075,31.2,31.7125,31.5075,31.3025,31.0975,31.2,31.0975,31.0975,30.79,30.995,30.4825,30.8925
737199.137256944,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.095,35.095,34.685,34.275,33.66,33.25,32.84,32.3275,31.5075,31.2,31.7125,31.61,31.3025,31.0975,31.3025,31.2,31.3025,30.8925,31.2,30.6875,31.0975
737199.137361111,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.25,32.84,32.3275,31.61,31.5075,32.02,31.9175,31.5075,31.2,31.61,31.405,31.5075,31.2,31.405,30.8925,31.405
737199.137465278,34.275,35.095,35.505,36.12,36.12,36.0175,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.685,34.275,33.7625,33.25,32.84,32.43,31.61,31.405,31.7125,31.61,31.405,31.2,31.405,31.2,31.3025,30.8925,31.0975,30.6875,31.2
737199.137569444,34.1725,35.095,35.505,36.12,36.12,36.0175,36.0175,35.915,35.6075,35.505,35.095,35.1975,35.095,34.685,34.1725,33.7625,33.25,32.84,32.43,31.61,31.2,31.405,31.3025,31.2,31.0975,31.2,30.995,30.995,30.585,30.8925,30.4825,30.995
737199.137673611,34.275,35.095,35.505,36.12,36.12,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.25,32.84,32.3275,31.61,30.995,30.995,30.8925,30.8925,30.8925,30.79,30.585,30.6875,30.2775,30.585,30.2775,30.585
737199.137766204,34.275,35.095,35.505,36.12,36.12,35.915,36.12,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.1725,33.7625,33.25,32.84,32.3275,31.405,30.4825,30.38,30.2775,30.4825,30.4825,30.0725,29.765,29.8675,29.4575,29.6625,29.4575,29.765
737199.13787037,34.3775,35.095,35.505,36.0175,36.12,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.3525,32.9425,32.225,31.3025,30.175,29.97,29.8675,29.97,30.2775,29.8675,29.56,29.6625,29.15,29.355,29.15,29.4575
737199.137974537,34.3775,35.095,35.505,36.12,36.12,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.3525,32.9425,32.225,31.3025,30.2775,29.97,29.97,29.97,30.0725,29.765,29.56,29.6625,29.15,29.4575,29.15,29.4575
737199.138078704,34.3775,35.095,35.505,36.12,36.12,35.915,36.12,35.8125,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.3525,32.84,32.225,31.3025,30.585,30.4825,30.38,30.2775,30.2775,30.175,29.97,30.0725,29.6625,29.8675,29.4575,29.8675
737199.13818287,34.3775,35.095,35.505,36.12,36.12,35.915,36.0175,35.8125,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,30.995,31.2,30.995,30.8925,30.995,30.8925,30.6875,30.79,30.4825,30.8925,30.38,30.79
737199.138287037,34.3775,35.095,35.505,36.12,36.12,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,31.3025,31.405,31.3025,31.0975,30.995,31.0975,30.8925,30.995,30.6875,30.995,30.585,30.995
737199.13837963,34.275,35.095,35.505,36.12,36.0175,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,31.2,31.5075,31.405,31.2,30.995,31.3025,31.2,31.3025,30.8925,31.2,30.79,31.3025
737199.138483796,34.1725,34.9925,35.4025,36.12,36.0175,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.685,34.275,33.7625,33.25,32.84,32.225,31.405,31.2,31.61,31.5075,31.2,30.995,31.3025,31.2,31.3025,30.8925,31.2,30.79,31.3025
737199.138587963,34.275,34.9925,35.4025,36.12,36.0175,35.915,36.12,35.915,35.6075,35.4025,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.84,32.225,31.5075,31.2,31.405,31.3025,31.0975,30.8925,31.2,30.995,31.0975,30.6875,30.995,30.585,31.0975
737199.13869213,34.275,35.095,35.4025,36.12,36.12,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.3525,32.84,32.225,31.5075,31.0975,31.0975,30.8925,30.6875,30.6875,30.6875,30.4825,30.585,30.175,30.38,30.175,30.4825
737199.138796296,34.275,34.9925,35.4025,36.0175,36.0175,35.915,36.12,35.915,35.6075,35.4025,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.3525,32.84,32.225,31.405,31.0975,30.6875,30.38,30.38,30.38,30.175,29.97,30.0725,29.6625,29.8675,29.6625,29.97
737199.138900463,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.4025,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,30.79,30.4825,30.0725,30.175,30.175,29.97,29.6625,29.765,29.2525,29.4575,29.2525,29.4575
737199.138993056,34.275,35.095,35.505,36.0175,36.0175,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.865,33.25,32.84,32.225,31.405,30.6875,30.38,30.0725,30.0725,30.0725,29.765,29.4575,29.56,29.0475,29.2525,28.945,29.2525
737199.139097222,34.3775,35.095,35.505,36.0175,36.0175,35.915,36.12,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,30.6875,30.38,30.0725,29.97,29.8675,29.765,29.4575,29.56,29.0475,29.2525,28.945,29.15
737199.139201389,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.12,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.865,33.25,32.7375,32.225,31.405,30.585,30.2775,29.97,29.8675,29.765,29.6625,29.355,29.4575,29.0475,29.2525,28.945,29.2525
737199.139305556,34.3775,35.095,35.505,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.505,35.095,35.1975,35.1975,34.7875,34.275,33.7625,33.25,32.7375,32.225,31.3025,30.6875,30.4825,30.175,30.0725,29.97,29.97,29.6625,29.765,29.355,29.6625,29.2525,29.56
737199.139363426,34.3775,35.095,35.4480555555556,36.0175,36.0175,35.915,36.0175,35.915,35.5505555555556,35.505,35.095,35.1975,35.1405555555556,34.7875,34.275,33.7625,33.25,32.7944444444444,32.225,31.3594444444444,30.9152777777778,30.8811111111111,30.5166666666667,30.4141666666667,30.3116666666667,30.2547222222222,30.0611111111111,30.1636111111111,29.7536111111111,30.1180555555556,29.6511111111111,30.0155555555556
737199.139409722,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.505,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.25,32.84,32.225,31.405,31.0975,31.2,30.79,30.6875,30.585,30.4825,30.38,30.4825,30.0725,30.4825,29.97,30.38
737199.139513889,34.3775,35.095,35.4025,36.0175,35.915,35.915,36.0175,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.84,32.3275,31.405,31.5075,31.9175,31.5075,31.3025,31.2,31.0975,30.995,30.995,30.6875,31.0975,30.585,30.995
737199.139606482,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.9425,32.3275,31.5075,31.405,31.9175,31.61,31.3025,31.0975,31.3025,31.2,31.3025,30.8925,31.2,30.79,31.2
737199.139710648,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.9425,32.43,31.5075,31.5075,31.815,31.7125,31.3025,31.0975,31.405,31.3025,31.3025,30.995,31.3025,30.79,31.3025
737199.139814815,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.505,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.9425,32.3275,31.61,31.3025,31.61,31.405,31.0975,30.79,30.995,30.79,30.8925,30.4825,30.6875,30.38,30.79
737199.139918981,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.12,35.915,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,33.045,32.43,31.61,31.2,31.5075,31.2,30.995,30.6875,30.6875,30.4825,30.4825,30.0725,30.38,30.0725,30.38
737199.140023148,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.7625,33.3525,32.9425,32.3275,31.61,30.6875,30.6875,30.4825,30.38,30.175,29.8675,29.4575,29.6625,29.15,29.355,29.15,29.355
737199.140127315,34.3775,35.095,35.505,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.9425,32.3275,31.5075,30.4825,30.2775,30.0725,30.0725,29.8675,29.56,29.15,29.2525,28.74,28.945,28.6375,28.8425
737199.140219907,34.3775,35.095,35.505,36.0175,36.0175,35.915,36.0175,35.915,35.6075,35.4025,35.095,35.1975,35.095,34.7875,34.275,33.865,33.3525,32.9425,32.3275,31.405,30.38,29.6625,29.56,29.4575,29.4575,29.15,28.8425,28.945,28.4325,28.6375,28.4325,28.535
737199.140324074,34.3775,35.095,35.505,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.3775,33.865,33.3525,32.9425,32.3275,31.405,30.4825,30.0725,29.8675,29.6625,29.6625,29.56,29.15,29.2525,28.8425,29.0475,28.6375,28.945
737199.140428241,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.3775,33.865,33.3525,32.9425,32.225,31.405,30.585,30.38,30.175,29.97,29.8675,29.765,29.4575,29.6625,29.15,29.4575,29.0475,29.2525
737199.140532407,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.3775,33.7625,33.3525,32.9425,32.3275,31.405,30.6875,30.8925,30.6875,30.38,30.175,30.175,30.0725,30.0725,29.6625,29.8675,29.4575,29.765
737199.140636574,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.3775,33.865,33.3525,32.9425,32.225,31.405,30.8925,31.5075,31.3025,30.995,30.6875,30.6875,30.585,30.6875,30.2775,30.585,29.97,30.38
737199.140740741,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.1975,35.095,34.7875,34.3775,33.865,33.3525,32.84,32.225,31.405,30.8925,31.405,31.3025,30.995,30.6875,30.8925,30.6875,30.79,30.2775,30.585,30.0725,30.4825
737199.140833333,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.7875,34.3775,33.865,33.3525,32.84,32.225,31.405,30.995,31.405,31.3025,30.995,30.79,30.995,30.79,30.79,30.38,30.6875,30.175,30.6875
737199.1409375,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.12,35.8125,35.505,35.4025,35.095,35.095,35.095,34.7875,34.3775,33.865,33.455,32.84,32.225,31.405,30.8925,31.2,31.0975,30.8925,30.79,30.79,30.4825,30.585,30.2775,30.4825,30.0725,30.4825
737199.141041667,34.275,34.9925,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,34.9925,35.095,35.095,34.7875,34.3775,33.865,33.3525,32.84,32.225,31.405,30.8925,30.8925,30.8925,30.79,30.585,30.4825,30.175,30.2775,29.765,30.0725,29.6625,30.0725
737199.141145833,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.7875,34.3775,33.9675,33.455,32.84,32.225,31.405,30.79,30.6875,30.6875,30.4825,30.2775,30.38,29.97,30.0725,29.56,29.765,29.355,29.6625
737199.14125,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.4025,35.095,35.095,35.095,34.89,34.48,33.9675,33.3525,32.84,32.225,31.405,30.6875,30.4825,30.38,30.175,30.0725,30.175,29.765,29.8675,29.355,29.56,29.15,29.4575
737199.141354167,34.48,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.7875,34.48,33.9675,33.455,32.84,32.225,31.3025,30.6875,30.38,30.175,29.97,29.8675,29.97,29.6625,29.6625,29.2525,29.355,29.0475,29.2525
737199.141446759,34.48,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.7875,34.48,33.9675,33.455,32.84,32.225,31.405,30.79,30.79,30.4825,30.2775,30.175,30.2775,29.97,30.0725,29.6625,29.97,29.4575,29.765
737199.141550926,34.3775,35.095,35.4025,36.0175,36.0175,35.8125,36.0175,35.8125,35.505,35.4025,35.095,35.1975,35.095,34.89,34.48,33.9675,33.455,32.84,32.225,31.3025,30.995,31.3025,31.0975,30.79,30.6875,30.6875,30.4825,30.585,30.2775,30.585,30.0725,30.38
737199.141655093,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.89,34.5825,34.07,33.455,32.84,32.225,31.405,31.0975,31.7125,31.405,31.3025,31.405,31.405,31.2,31.2,30.995,31.405,30.79,31.3025
737199.141759259,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.095,35.095,34.89,34.5825,34.07,33.455,32.84,32.225,31.405,31.2,31.9175,31.61,31.5075,31.405,31.5075,31.3025,31.3025,30.995,31.3025,30.8925,31.405
737199.141863426,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.4025,35.095,35.1975,35.095,34.9925,34.5825,34.1725,33.5575,32.84,32.225,31.5075,31.3025,31.815,31.7125,31.5075,31.5075,31.7125,31.405,31.405,31.0975,31.405,31.0975,31.61
737199.141967593,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.9925,34.5825,34.1725,33.5575,32.9425,32.225,31.5075,31.405,32.02,31.815,31.5075,31.7125,31.9175,31.61,31.5075,31.2,31.61,31.3025,31.815
737199.142060185,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.9925,34.5825,34.1725,33.5575,32.9425,32.3275,31.5075,31.405,31.815,31.61,31.405,31.405,31.61,31.405,31.405,30.995,31.405,30.995,31.5075
737199.142164352,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.9925,34.5825,34.07,33.5575,32.84,32.3275,31.5075,31.2,31.5075,31.3025,31.0975,30.995,31.2,30.995,30.995,30.585,30.8925,30.585,30.995
737199.142268519,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.07,33.5575,32.84,32.3275,31.405,30.79,30.6875,30.585,30.2775,30.175,30.2775,30.2775,30.175,29.56,29.8675,29.765,29.97
737199.142372685,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.07,33.5575,32.9425,32.3275,31.405,30.6875,30.585,30.38,30.175,29.8675,29.97,29.8675,29.8675,29.2525,29.4575,29.2525,29.56
737199.142465278,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.07,33.6486111111111,32.9425,32.2363888888889,31.405,30.6875,30.4938888888889,30.2888888888889,30.0838888888889,29.7763888888889,29.7877777777778,29.5941666666667,29.6852777777778,29.0702777777778,29.2752777777778,28.9791666666667,29.2866666666667
737199.142476852,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.07,33.66,32.9425,32.225,31.405,30.6875,30.4825,30.2775,30.0725,29.765,29.765,29.56,29.6625,29.0475,29.2525,28.945,29.2525
737199.142581019,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.1725,33.66,33.045,32.225,31.3025,30.585,30.2775,30.0725,29.765,29.355,29.4575,29.15,29.2525,28.74,28.945,28.6375,28.8425
737199.142673611,34.48,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.89,34.5825,34.07,33.66,33.045,32.225,31.3025,30.585,30.2775,30.0725,29.765,29.355,29.4575,29.15,29.2525,28.74,28.945,28.6375,28.8425
737199.142777778,34.48,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.7875,34.5825,34.07,33.66,33.045,32.225,31.3025,30.6875,30.585,30.38,30.0725,29.765,29.765,29.56,29.6625,29.15,29.56,29.0475,29.355
737199.142881944,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.7875,34.48,34.07,33.66,33.045,32.225,31.3025,30.8925,30.995,30.79,30.4825,30.2775,30.38,30.175,30.2775,29.97,30.2775,29.765,30.175
737199.142986111,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.7875,34.48,34.07,33.66,33.045,32.225,31.405,31.2,31.7125,31.405,31.0975,30.8925,30.8925,30.79,30.8925,30.585,30.8925,30.38,30.79
737199.143090278,34.3775,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.1975,35.1975,35.1975,34.7875,34.48,34.1725,33.7625,33.1475,32.3275,31.5075,31.5075,32.02,31.815,31.3025,31.3025,31.5075,31.3025,31.405,30.995,31.3025,30.79,31.2
737199.143194444,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.915,35.505,35.505,35.1975,35.1975,35.1975,34.7875,34.48,34.07,33.7625,33.1475,32.3275,31.61,31.5075,31.9175,31.7125,31.405,31.2,31.405,31.2,31.3025,30.8925,31.0975,30.6875,31.0975
737199.143287037,34.275,35.095,35.4025,36.0175,36.0175,35.915,36.0175,35.8125,35.505,35.505,35.095,35.1975,35.1975,34.7875,34.48,34.07,33.7625,33.045,32.3275,31.5075,31.3025,31.61,31.5075,31.2,31.0975,31.2,30.995,30.995,30.585,30.8925,30.4825,30.8925
